image_path,folder_name,class_index,organism,imaging_type,standardized_class_name,filename
Bacteria dataset/Staph aureus_media plate/Staph aureus_media plate_25.png,Staph aureus_media plate,17,Staphylococcus aureus,media plate,Staphylococcus aureus_media plate,Staph aureus_media plate_25.png
Bacteria dataset/Staph aureus_media plate/Staph aureus_media plate_19.png,Staph aureus_media plate,17,Staphylococcus aureus,media plate,Staphylococcus aureus_media plate,Staph aureus_media plate_19.png
Bacteria dataset/Staph aureus_media plate/Staph aureus_media plate_24.png,Staph aureus_media plate,17,Staphylococcus aureus,media plate,Staphylococcus aureus_media plate,Staph aureus_media plate_24.png
Bacteria dataset/Staph aureus_media plate/Staph aureus_media plate_30.png,Staph aureus_media plate,17,Staphylococcus aureus,media plate,Staphylococcus aureus_media plate,Staph aureus_media plate_30.png
Bacteria dataset/Staph aureus_media plate/Staph aureus_media plate_26.png,Staph aureus_media plate,17,Staphylococcus aureus,media plate,Staphylococcus aureus_media plate,Staph aureus_media plate_26.png
Bacteria dataset/Staph aureus_media plate/Staph aureus_media plate_33.png,Staph aureus_media plate,17,Staphylococcus aureus,media plate,Staphylococcus aureus_media plate,Staph aureus_media plate_33.png
Bacteria dataset/Staph aureus_media plate/Staph aureus_media plate_27.png,Staph aureus_media plate,17,Staphylococcus aureus,media plate,Staphylococcus aureus_media plate,Staph aureus_media plate_27.png
Bacteria dataset/Staph aureus_media plate/Staph aureus_media plate_54.png,Staph aureus_media plate,17,Staphylococcus aureus,media plate,Staphylococcus aureus_media plate,Staph aureus_media plate_54.png
Bacteria dataset/Staph aureus_media plate/Staph aureus_media plate_4.png,Staph aureus_media plate,17,Staphylococcus aureus,media plate,Staphylococcus aureus_media plate,Staph aureus_media plate_4.png
Bacteria dataset/Staph aureus_media plate/Staph aureus_media plate_41.png,Staph aureus_media plate,17,Staphylococcus aureus,media plate,Staphylococcus aureus_media plate,Staph aureus_media plate_41.png
Bacteria dataset/Staph aureus_media plate/Staph aureus_media plate_43.png,Staph aureus_media plate,17,Staphylococcus aureus,media plate,Staphylococcus aureus_media plate,Staph aureus_media plate_43.png
Bacteria dataset/Staph aureus_media plate/Staph aureus_media plate_6.png,Staph aureus_media plate,17,Staphylococcus aureus,media plate,Staphylococcus aureus_media plate,Staph aureus_media plate_6.png
Bacteria dataset/Staph aureus_media plate/Staph aureus_media plate_42.png,Staph aureus_media plate,17,Staphylococcus aureus,media plate,Staphylococcus aureus_media plate,Staph aureus_media plate_42.png
Bacteria dataset/Staph aureus_media plate/Staph aureus_media plate_52.png,Staph aureus_media plate,17,Staphylococcus aureus,media plate,Staphylococcus aureus_media plate,Staph aureus_media plate_52.png
Bacteria dataset/Staph aureus_media plate/Staph aureus_media plate_46.png,Staph aureus_media plate,17,Staphylococcus aureus,media plate,Staphylococcus aureus_media plate,Staph aureus_media plate_46.png
Bacteria dataset/Staph aureus_media plate/Staph aureus_media plate_2.png,Staph aureus_media plate,17,Staphylococcus aureus,media plate,Staphylococcus aureus_media plate,Staph aureus_media plate_2.png
Bacteria dataset/Staph aureus_media plate/Staph aureus_media plate_3.png,Staph aureus_media plate,17,Staphylococcus aureus,media plate,Staphylococcus aureus_media plate,Staph aureus_media plate_3.png
Bacteria dataset/Staph aureus_media plate/Staph aureus_media plate_47.png,Staph aureus_media plate,17,Staphylococcus aureus,media plate,Staphylococcus aureus_media plate,Staph aureus_media plate_47.png
Bacteria dataset/Staph aureus_media plate/Staph aureus_media plate_45.png,Staph aureus_media plate,17,Staphylococcus aureus,media plate,Staphylococcus aureus_media plate,Staph aureus_media plate_45.png
Bacteria dataset/Staph aureus_media plate/Staph aureus_media plate_50.png,Staph aureus_media plate,17,Staphylococcus aureus,media plate,Staphylococcus aureus_media plate,Staph aureus_media plate_50.png
Bacteria dataset/Staph aureus_media plate/Staph aureus_media plate_44.png,Staph aureus_media plate,17,Staphylococcus aureus,media plate,Staphylococcus aureus_media plate,Staph aureus_media plate_44.png
Bacteria dataset/Staph aureus_media plate/Staph aureus_media plate_49.png,Staph aureus_media plate,17,Staphylococcus aureus,media plate,Staphylococcus aureus_media plate,Staph aureus_media plate_49.png
Bacteria dataset/Staph aureus_media plate/Staph aureus_media plate_48.png,Staph aureus_media plate,17,Staphylococcus aureus,media plate,Staphylococcus aureus_media plate,Staph aureus_media plate_48.png
Bacteria dataset/Staph aureus_media plate/Staph aureus_media plate_9.png,Staph aureus_media plate,17,Staphylococcus aureus,media plate,Staphylococcus aureus_media plate,Staph aureus_media plate_9.png
Bacteria dataset/Staph aureus_media plate/Staph aureus_media plate_16.png,Staph aureus_media plate,17,Staphylococcus aureus,media plate,Staphylococcus aureus_media plate,Staph aureus_media plate_16.png
Bacteria dataset/Staph aureus_media plate/Staph aureus_media plate_17.png,Staph aureus_media plate,17,Staphylococcus aureus,media plate,Staphylococcus aureus_media plate,Staph aureus_media plate_17.png
Bacteria dataset/Staph aureus_media plate/Staph aureus_media plate_29.png,Staph aureus_media plate,17,Staphylococcus aureus,media plate,Staphylococcus aureus_media plate,Staph aureus_media plate_29.png
Bacteria dataset/Staph aureus_media plate/Staph aureus_media plate_15.png,Staph aureus_media plate,17,Staphylococcus aureus,media plate,Staphylococcus aureus_media plate,Staph aureus_media plate_15.png
Bacteria dataset/Staph aureus_media plate/Staph aureus_media plate_14.png,Staph aureus_media plate,17,Staphylococcus aureus,media plate,Staphylococcus aureus_media plate,Staph aureus_media plate_14.png
Bacteria dataset/Staph aureus_media plate/Staph aureus_media plate_10.png,Staph aureus_media plate,17,Staphylococcus aureus,media plate,Staphylococcus aureus_media plate,Staph aureus_media plate_10.png
Bacteria dataset/Staph aureus_media plate/Staph aureus_media plate_38.png,Staph aureus_media plate,17,Staphylococcus aureus,media plate,Staphylococcus aureus_media plate,Staph aureus_media plate_38.png
Bacteria dataset/Staph aureus_media plate/Staph aureus_media plate_39.png,Staph aureus_media plate,17,Staphylococcus aureus,media plate,Staphylococcus aureus_media plate,Staph aureus_media plate_39.png
Bacteria dataset/Staph aureus_media plate/Staph aureus_media plate_11.png,Staph aureus_media plate,17,Staphylococcus aureus,media plate,Staphylococcus aureus_media plate,Staph aureus_media plate_11.png
Bacteria dataset/Staph aureus_media plate/Staph aureus_media plate_13.png,Staph aureus_media plate,17,Staphylococcus aureus,media plate,Staphylococcus aureus_media plate,Staph aureus_media plate_13.png
Bacteria dataset/Streptococcus pyogenes_gram stain/Streptococcus pyogenes_gram stain_18.png,Streptococcus pyogenes_gram stain,18,Streptococcus pyogenes,gram stain,Streptococcus pyogenes_gram stain,Streptococcus pyogenes_gram stain_18.png
Bacteria dataset/Streptococcus pyogenes_gram stain/Streptococcus pyogenes_gram stain_24.png,Streptococcus pyogenes_gram stain,18,Streptococcus pyogenes,gram stain,Streptococcus pyogenes_gram stain,Streptococcus pyogenes_gram stain_24.png
Bacteria dataset/Streptococcus pyogenes_gram stain/Streptococcus pyogenes_gram stain_30.png,Streptococcus pyogenes_gram stain,18,Streptococcus pyogenes,gram stain,Streptococcus pyogenes_gram stain,Streptococcus pyogenes_gram stain_30.png
Bacteria dataset/Streptococcus pyogenes_gram stain/Streptococcus pyogenes_gram stain_1.png,Streptococcus pyogenes_gram stain,18,Streptococcus pyogenes,gram stain,Streptococcus pyogenes_gram stain,Streptococcus pyogenes_gram stain_1.png
Bacteria dataset/Streptococcus pyogenes_gram stain/Streptococcus pyogenes_gram stain_31.png,Streptococcus pyogenes_gram stain,18,Streptococcus pyogenes,gram stain,Streptococcus pyogenes_gram stain,Streptococcus pyogenes_gram stain_31.png
Bacteria dataset/Streptococcus pyogenes_gram stain/Streptococcus pyogenes_gram stain_25.png,Streptococcus pyogenes_gram stain,18,Streptococcus pyogenes,gram stain,Streptococcus pyogenes_gram stain,Streptococcus pyogenes_gram stain_25.png
Bacteria dataset/Streptococcus pyogenes_gram stain/Streptococcus pyogenes_gram stain_19.png,Streptococcus pyogenes_gram stain,18,Streptococcus pyogenes,gram stain,Streptococcus pyogenes_gram stain,Streptococcus pyogenes_gram stain_19.png
Bacteria dataset/Streptococcus pyogenes_gram stain/Streptococcus pyogenes_gram stain_27.png,Streptococcus pyogenes_gram stain,18,Streptococcus pyogenes,gram stain,Streptococcus pyogenes_gram stain,Streptococcus pyogenes_gram stain_27.png
Bacteria dataset/Streptococcus pyogenes_gram stain/Streptococcus pyogenes_gram stain_2.png,Streptococcus pyogenes_gram stain,18,Streptococcus pyogenes,gram stain,Streptococcus pyogenes_gram stain,Streptococcus pyogenes_gram stain_2.png
Bacteria dataset/Streptococcus pyogenes_gram stain/Streptococcus pyogenes_gram stain_26.png,Streptococcus pyogenes_gram stain,18,Streptococcus pyogenes,gram stain,Streptococcus pyogenes_gram stain,Streptococcus pyogenes_gram stain_26.png
Bacteria dataset/Streptococcus pyogenes_gram stain/Streptococcus pyogenes_gram stain_22.png,Streptococcus pyogenes_gram stain,18,Streptococcus pyogenes,gram stain,Streptococcus pyogenes_gram stain,Streptococcus pyogenes_gram stain_22.png
Bacteria dataset/Streptococcus pyogenes_gram stain/Streptococcus pyogenes_gram stain_6.png,Streptococcus pyogenes_gram stain,18,Streptococcus pyogenes,gram stain,Streptococcus pyogenes_gram stain,Streptococcus pyogenes_gram stain_6.png
Bacteria dataset/Streptococcus pyogenes_gram stain/Streptococcus pyogenes_gram stain_7.png,Streptococcus pyogenes_gram stain,18,Streptococcus pyogenes,gram stain,Streptococcus pyogenes_gram stain,Streptococcus pyogenes_gram stain_7.png
Bacteria dataset/Streptococcus pyogenes_gram stain/Streptococcus pyogenes_gram stain_23.png,Streptococcus pyogenes_gram stain,18,Streptococcus pyogenes,gram stain,Streptococcus pyogenes_gram stain,Streptococcus pyogenes_gram stain_23.png
Bacteria dataset/Streptococcus pyogenes_gram stain/Streptococcus pyogenes_gram stain_21.png,Streptococcus pyogenes_gram stain,18,Streptococcus pyogenes,gram stain,Streptococcus pyogenes_gram stain,Streptococcus pyogenes_gram stain_21.png
Bacteria dataset/Streptococcus pyogenes_gram stain/Streptococcus pyogenes_gram stain_5.png,Streptococcus pyogenes_gram stain,18,Streptococcus pyogenes,gram stain,Streptococcus pyogenes_gram stain,Streptococcus pyogenes_gram stain_5.png
Bacteria dataset/Streptococcus pyogenes_gram stain/Streptococcus pyogenes_gram stain_20.png,Streptococcus pyogenes_gram stain,18,Streptococcus pyogenes,gram stain,Streptococcus pyogenes_gram stain,Streptococcus pyogenes_gram stain_20.png
Bacteria dataset/Streptococcus pyogenes_gram stain/Streptococcus pyogenes_gram stain_47.png,Streptococcus pyogenes_gram stain,18,Streptococcus pyogenes,gram stain,Streptococcus pyogenes_gram stain,Streptococcus pyogenes_gram stain_47.png
Bacteria dataset/Streptococcus pyogenes_gram stain/Streptococcus pyogenes_gram stain_53.png,Streptococcus pyogenes_gram stain,18,Streptococcus pyogenes,gram stain,Streptococcus pyogenes_gram stain,Streptococcus pyogenes_gram stain_53.png
Bacteria dataset/Streptococcus pyogenes_gram stain/Streptococcus pyogenes_gram stain_50.png,Streptococcus pyogenes_gram stain,18,Streptococcus pyogenes,gram stain,Streptococcus pyogenes_gram stain,Streptococcus pyogenes_gram stain_50.png
Bacteria dataset/Streptococcus pyogenes_gram stain/Streptococcus pyogenes_gram stain_45.png,Streptococcus pyogenes_gram stain,18,Streptococcus pyogenes,gram stain,Streptococcus pyogenes_gram stain,Streptococcus pyogenes_gram stain_45.png
Bacteria dataset/Streptococcus pyogenes_gram stain/Streptococcus pyogenes_gram stain_55.png,Streptococcus pyogenes_gram stain,18,Streptococcus pyogenes,gram stain,Streptococcus pyogenes_gram stain,Streptococcus pyogenes_gram stain_55.png
Bacteria dataset/Streptococcus pyogenes_gram stain/Streptococcus pyogenes_gram stain_68.png,Streptococcus pyogenes_gram stain,18,Streptococcus pyogenes,gram stain,Streptococcus pyogenes_gram stain,Streptococcus pyogenes_gram stain_68.png
Bacteria dataset/Streptococcus pyogenes_gram stain/Streptococcus pyogenes_gram stain_57.png,Streptococcus pyogenes_gram stain,18,Streptococcus pyogenes,gram stain,Streptococcus pyogenes_gram stain,Streptococcus pyogenes_gram stain_57.png
Bacteria dataset/Streptococcus pyogenes_gram stain/Streptococcus pyogenes_gram stain_67.png,Streptococcus pyogenes_gram stain,18,Streptococcus pyogenes,gram stain,Streptococcus pyogenes_gram stain,Streptococcus pyogenes_gram stain_67.png
Bacteria dataset/Streptococcus pyogenes_gram stain/Streptococcus pyogenes_gram stain_58.png,Streptococcus pyogenes_gram stain,18,Streptococcus pyogenes,gram stain,Streptococcus pyogenes_gram stain,Streptococcus pyogenes_gram stain_58.png
Bacteria dataset/Streptococcus pyogenes_gram stain/Streptococcus pyogenes_gram stain_48.png,Streptococcus pyogenes_gram stain,18,Streptococcus pyogenes,gram stain,Streptococcus pyogenes_gram stain,Streptococcus pyogenes_gram stain_48.png
Bacteria dataset/Streptococcus pyogenes_gram stain/Streptococcus pyogenes_gram stain_49.png,Streptococcus pyogenes_gram stain,18,Streptococcus pyogenes,gram stain,Streptococcus pyogenes_gram stain,Streptococcus pyogenes_gram stain_49.png
Bacteria dataset/Streptococcus pyogenes_gram stain/Streptococcus pyogenes_gram stain_61.png,Streptococcus pyogenes_gram stain,18,Streptococcus pyogenes,gram stain,Streptococcus pyogenes_gram stain,Streptococcus pyogenes_gram stain_61.png
Bacteria dataset/Streptococcus pyogenes_gram stain/Streptococcus pyogenes_gram stain_63.png,Streptococcus pyogenes_gram stain,18,Streptococcus pyogenes,gram stain,Streptococcus pyogenes_gram stain,Streptococcus pyogenes_gram stain_63.png
Bacteria dataset/Streptococcus pyogenes_gram stain/Streptococcus pyogenes_gram stain_11.png,Streptococcus pyogenes_gram stain,18,Streptococcus pyogenes,gram stain,Streptococcus pyogenes_gram stain,Streptococcus pyogenes_gram stain_11.png
Bacteria dataset/Streptococcus pyogenes_gram stain/Streptococcus pyogenes_gram stain_9.png,Streptococcus pyogenes_gram stain,18,Streptococcus pyogenes,gram stain,Streptococcus pyogenes_gram stain,Streptococcus pyogenes_gram stain_9.png
Bacteria dataset/Streptococcus pyogenes_gram stain/Streptococcus pyogenes_gram stain_8.png,Streptococcus pyogenes_gram stain,18,Streptococcus pyogenes,gram stain,Streptococcus pyogenes_gram stain,Streptococcus pyogenes_gram stain_8.png
Bacteria dataset/Streptococcus pyogenes_gram stain/Streptococcus pyogenes_gram stain_10.png,Streptococcus pyogenes_gram stain,18,Streptococcus pyogenes,gram stain,Streptococcus pyogenes_gram stain,Streptococcus pyogenes_gram stain_10.png
Bacteria dataset/Streptococcus pyogenes_gram stain/Streptococcus pyogenes_gram stain_13.png,Streptococcus pyogenes_gram stain,18,Streptococcus pyogenes,gram stain,Streptococcus pyogenes_gram stain,Streptococcus pyogenes_gram stain_13.png
Bacteria dataset/Streptococcus pyogenes_gram stain/Streptococcus pyogenes_gram stain_17.png,Streptococcus pyogenes_gram stain,18,Streptococcus pyogenes,gram stain,Streptococcus pyogenes_gram stain,Streptococcus pyogenes_gram stain_17.png
Bacteria dataset/Streptococcus pyogenes_gram stain/Streptococcus pyogenes_gram stain_16.png,Streptococcus pyogenes_gram stain,18,Streptococcus pyogenes,gram stain,Streptococcus pyogenes_gram stain,Streptococcus pyogenes_gram stain_16.png
Bacteria dataset/Streptococcus pyogenes_gram stain/Streptococcus pyogenes_gram stain_14.png,Streptococcus pyogenes_gram stain,18,Streptococcus pyogenes,gram stain,Streptococcus pyogenes_gram stain,Streptococcus pyogenes_gram stain_14.png
Bacteria dataset/Streptococcus pyogenes_gram stain/Streptococcus pyogenes_gram stain_28.png,Streptococcus pyogenes_gram stain,18,Streptococcus pyogenes,gram stain,Streptococcus pyogenes_gram stain,Streptococcus pyogenes_gram stain_28.png
Bacteria dataset/Streptococcus pyogenes_gram stain/Streptococcus pyogenes_gram stain_29.png,Streptococcus pyogenes_gram stain,18,Streptococcus pyogenes,gram stain,Streptococcus pyogenes_gram stain,Streptococcus pyogenes_gram stain_29.png
Bacteria dataset/Streptococcus pyogenes_gram stain/Streptococcus pyogenes_gram stain_15.png,Streptococcus pyogenes_gram stain,18,Streptococcus pyogenes,gram stain,Streptococcus pyogenes_gram stain,Streptococcus pyogenes_gram stain_15.png
Bacteria dataset/Streptococcus pyogenes_media plates/Streptococcus pyogenes_media plates_8.png,Streptococcus pyogenes_media plates,19,Streptococcus pyogenes,media plate,Streptococcus pyogenes_media plate,Streptococcus pyogenes_media plates_8.png
Bacteria dataset/Streptococcus pyogenes_media plates/Streptococcus pyogenes_media plates_9.png,Streptococcus pyogenes_media plates,19,Streptococcus pyogenes,media plate,Streptococcus pyogenes_media plate,Streptococcus pyogenes_media plates_9.png
Bacteria dataset/Streptococcus pyogenes_media plates/Streptococcus pyogenes_media plates_10.png,Streptococcus pyogenes_media plates,19,Streptococcus pyogenes,media plate,Streptococcus pyogenes_media plate,Streptococcus pyogenes_media plates_10.png
Bacteria dataset/Streptococcus pyogenes_media plates/Streptococcus pyogenes_media plates_12.png,Streptococcus pyogenes_media plates,19,Streptococcus pyogenes,media plate,Streptococcus pyogenes_media plate,Streptococcus pyogenes_media plates_12.png
Bacteria dataset/Streptococcus pyogenes_media plates/Streptococcus pyogenes_media plates_17.png,Streptococcus pyogenes_media plates,19,Streptococcus pyogenes,media plate,Streptococcus pyogenes_media plate,Streptococcus pyogenes_media plates_17.png
Bacteria dataset/Streptococcus pyogenes_media plates/Streptococcus pyogenes_media plates_16.png,Streptococcus pyogenes_media plates,19,Streptococcus pyogenes,media plate,Streptococcus pyogenes_media plate,Streptococcus pyogenes_media plates_16.png
Bacteria dataset/Streptococcus pyogenes_media plates/Streptococcus pyogenes_media plates_28.png,Streptococcus pyogenes_media plates,19,Streptococcus pyogenes,media plate,Streptococcus pyogenes_media plate,Streptococcus pyogenes_media plates_28.png
Bacteria dataset/Streptococcus pyogenes_media plates/Streptococcus pyogenes_media plates_29.png,Streptococcus pyogenes_media plates,19,Streptococcus pyogenes,media plate,Streptococcus pyogenes_media plate,Streptococcus pyogenes_media plates_29.png
Bacteria dataset/Streptococcus pyogenes_media plates/Streptococcus pyogenes_media plates_15.png,Streptococcus pyogenes_media plates,19,Streptococcus pyogenes,media plate,Streptococcus pyogenes_media plate,Streptococcus pyogenes_media plates_15.png
Bacteria dataset/Streptococcus pyogenes_media plates/Streptococcus pyogenes_media plates_18.png,Streptococcus pyogenes_media plates,19,Streptococcus pyogenes,media plate,Streptococcus pyogenes_media plate,Streptococcus pyogenes_media plates_18.png
Bacteria dataset/Streptococcus pyogenes_media plates/Streptococcus pyogenes_media plates_30.png,Streptococcus pyogenes_media plates,19,Streptococcus pyogenes,media plate,Streptococcus pyogenes_media plate,Streptococcus pyogenes_media plates_30.png
Bacteria dataset/Streptococcus pyogenes_media plates/Streptococcus pyogenes_media plates_24.png,Streptococcus pyogenes_media plates,19,Streptococcus pyogenes,media plate,Streptococcus pyogenes_media plate,Streptococcus pyogenes_media plates_24.png
Bacteria dataset/Streptococcus pyogenes_media plates/Streptococcus pyogenes_media plates_31.png,Streptococcus pyogenes_media plates,19,Streptococcus pyogenes,media plate,Streptococcus pyogenes_media plate,Streptococcus pyogenes_media plates_31.png
Bacteria dataset/Streptococcus pyogenes_media plates/Streptococcus pyogenes_media plates_19.png,Streptococcus pyogenes_media plates,19,Streptococcus pyogenes,media plate,Streptococcus pyogenes_media plate,Streptococcus pyogenes_media plates_19.png
Bacteria dataset/Streptococcus pyogenes_media plates/Streptococcus pyogenes_media plates_27.png,Streptococcus pyogenes_media plates,19,Streptococcus pyogenes,media plate,Streptococcus pyogenes_media plate,Streptococcus pyogenes_media plates_27.png
Bacteria dataset/Streptococcus pyogenes_media plates/Streptococcus pyogenes_media plates_33.png,Streptococcus pyogenes_media plates,19,Streptococcus pyogenes,media plate,Streptococcus pyogenes_media plate,Streptococcus pyogenes_media plates_33.png
Bacteria dataset/Streptococcus pyogenes_media plates/Streptococcus pyogenes_media plates_32.png,Streptococcus pyogenes_media plates,19,Streptococcus pyogenes,media plate,Streptococcus pyogenes_media plate,Streptococcus pyogenes_media plates_32.png
Bacteria dataset/Streptococcus pyogenes_media plates/Streptococcus pyogenes_media plates_26.png,Streptococcus pyogenes_media plates,19,Streptococcus pyogenes,media plate,Streptococcus pyogenes_media plate,Streptococcus pyogenes_media plates_26.png
Bacteria dataset/Streptococcus pyogenes_media plates/Streptococcus pyogenes_media plates_22.png,Streptococcus pyogenes_media plates,19,Streptococcus pyogenes,media plate,Streptococcus pyogenes_media plate,Streptococcus pyogenes_media plates_22.png
Bacteria dataset/Streptococcus pyogenes_media plates/Streptococcus pyogenes_media plates_36.png,Streptococcus pyogenes_media plates,19,Streptococcus pyogenes,media plate,Streptococcus pyogenes_media plate,Streptococcus pyogenes_media plates_36.png
Bacteria dataset/Streptococcus pyogenes_media plates/Streptococcus pyogenes_media plates_37.png,Streptococcus pyogenes_media plates,19,Streptococcus pyogenes,media plate,Streptococcus pyogenes_media plate,Streptococcus pyogenes_media plates_37.png
Bacteria dataset/Streptococcus pyogenes_media plates/Streptococcus pyogenes_media plates_35.png,Streptococcus pyogenes_media plates,19,Streptococcus pyogenes,media plate,Streptococcus pyogenes_media plate,Streptococcus pyogenes_media plates_35.png
Bacteria dataset/Streptococcus pyogenes_media plates/Streptococcus pyogenes_media plates_21.png,Streptococcus pyogenes_media plates,19,Streptococcus pyogenes,media plate,Streptococcus pyogenes_media plate,Streptococcus pyogenes_media plates_21.png
Bacteria dataset/Streptococcus pyogenes_media plates/Streptococcus pyogenes_media plates_20.png,Streptococcus pyogenes_media plates,19,Streptococcus pyogenes,media plate,Streptococcus pyogenes_media plate,Streptococcus pyogenes_media plates_20.png
Bacteria dataset/Streptococcus pyogenes_media plates/Streptococcus pyogenes_media plates_7.png,Streptococcus pyogenes_media plates,19,Streptococcus pyogenes,media plate,Streptococcus pyogenes_media plate,Streptococcus pyogenes_media plates_7.png
Bacteria dataset/Streptococcus pyogenes_media plates/Streptococcus pyogenes_media plates_6.png,Streptococcus pyogenes_media plates,19,Streptococcus pyogenes,media plate,Streptococcus pyogenes_media plate,Streptococcus pyogenes_media plates_6.png
Bacteria dataset/Streptococcus pyogenes_media plates/Streptococcus pyogenes_media plates_4.png,Streptococcus pyogenes_media plates,19,Streptococcus pyogenes,media plate,Streptococcus pyogenes_media plate,Streptococcus pyogenes_media plates_4.png
Bacteria dataset/Streptococcus pyogenes_media plates/Streptococcus pyogenes_media plates_5.png,Streptococcus pyogenes_media plates,19,Streptococcus pyogenes,media plate,Streptococcus pyogenes_media plate,Streptococcus pyogenes_media plates_5.png
Bacteria dataset/Streptococcus pyogenes_media plates/Streptococcus pyogenes_media plates_40.png,Streptococcus pyogenes_media plates,19,Streptococcus pyogenes,media plate,Streptococcus pyogenes_media plate,Streptococcus pyogenes_media plates_40.png
Bacteria dataset/Streptococcus pyogenes_media plates/Streptococcus pyogenes_media plates_42.png,Streptococcus pyogenes_media plates,19,Streptococcus pyogenes,media plate,Streptococcus pyogenes_media plate,Streptococcus pyogenes_media plates_42.png
Bacteria dataset/Streptococcus pyogenes_media plates/Streptococcus pyogenes_media plates_3.png,Streptococcus pyogenes_media plates,19,Streptococcus pyogenes,media plate,Streptococcus pyogenes_media plate,Streptococcus pyogenes_media plates_3.png
